1202									
1698	5298.12	3998680	2.66475	0.978712	5245.24	0.00145166	6.37729	10.8085	3.01262
1704	5211.25	3998160	2.67079	0.718613	5244.68	0.00141268	4.49614	10.6759	3.00645
1710	5179.85	3997360	2.68873	0.882032	5240.3	0.00136277	6.86817	11.6317	3.00769
1716	5138.65	3997250	2.69158	1.00048	5234.85	0.00146038	5.26807	10.3778	2.99959
1722	5393.81	3996270	2.69437	0.908719	5232.7	0.00159807	6.20561	11.8262	3.01103
1728	5207.07	3996080	2.70044	0.95411	5230.8	0.00182874	5.63507	12.5795	3.00133
1734	5255.27	3995660	2.70786	0.758428	5235.3	0.00190594	7.2673	10.3523	2.99801
1740	5344.06	3994940	2.71793	0.44886	5234.03	0.00199905	5.91468	10.9538	3.00125
1746	5323.67	3994590	2.72968	1.25868	5234.86	0.00202604	4.39959	12.7955	2.98068
1752	5106.14	3993930	2.73456	1.02944	5239.72	0.0020364	7.76693	12.4588	3.00148
1758	5315.92	3993430	2.74697	0.934193	5241.97	0.00207622	6.0447	11.5025	3.00687
